"VK-Auftrag";"VK-Position";"VK";"Lieferadresse";"KundeName";"Tour";"MengeTotal";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"ArtikelGruppe_ID";"ArtikelgruppeBezeichnung";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"Wechselkurs";"Produktionsauftrag";"ZollPosition_Nr";"ZollPosition_Bezeichnung"
"310003706";10;"310003706-10";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";1.00;"3100037066300200 0001                          ";"63Mineralgusswaschtisch 1200mm";"63";"Vita";306;"Mineralgusswaschtische";21.09.2011 00:00:00;21.09.2011 00:00:00;24.00;24.00;374.90;0.76;;"7324.9021";"Sanitärartikel"
"310003706";11;"310003706-11";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";1.00;"3100037066325500 0001                          ";"Unterschrank VitaArt 1200mm";"63";"Vita";310;"Unterschränke";21.09.2011 00:00:00;21.09.2011 00:00:00;35.00;35.00;571.48;0.76;;"9403.6000";"Holzmöbel"
"310003706";20;"310003706-20";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";1.00;"3100037066300400 0001                          ";"63Mineralgusswaschtisch 1350mm";"63";"Vita";306;"Mineralgusswaschtische";21.09.2011 00:00:00;21.09.2011 00:00:00;32.00;32.00;544.73;0.76;;"7324.9021";"Sanitärartikel"
"310003706";21;"310003706-21";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";1.00;"3100037066325600 0001                          ";"Unterschrank VitaArt 1350mm";"63";"Vita";310;"Unterschränke";21.09.2011 00:00:00;21.09.2011 00:00:00;47.00;47.00;776.55;0.76;;"9403.6000";"Holzmöbel"
"310003707";10;"310003707-10";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037076310000 0001                          ";"63Waschtischplatte KH 1200mm";"63";"Vita";300;"Abstellflächen Kunstharz";24.08.2011 00:00:00;24.08.2011 00:00:00;12.00;12.00;239.46;0.76;"970041428";;
"310003707";11;"310003707-11";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";2.00;"3100037076388000 0001                          ";"Konsole";"90";"Neutrale Artikel";398;"Möbeleinzelteile";24.08.2011 00:00:00;24.08.2011 00:00:00;3.00;6.00;61.14;0.76;"980170755";;
"310003707";12;"310003707-12";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037076351800 0001                          ";"Spiegelschrank VitaArt  1200mm";"63";"Vita";330;"Spiegelschränke";24.08.2011 00:00:00;24.08.2011 00:00:00;38.00;38.00;669.55;0.76;"980170756";"9403.6000";"Holzmöbel"
"310003708";10;"310003708-10";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037086300100 0001                          ";"63Mineralgusswaschtisch 900 mm";"63";"Vita";306;"Mineralgusswaschtische";24.08.2011 00:00:00;24.08.2011 00:00:00;16.00;16.00;292.96;0.76;"970041429";"7324.9021";"Sanitärartikel"
"310003708";20;"310003708-20";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"         6381100                               ";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";24.08.2011 00:00:00;30.08.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003708";30;"310003708-30";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"         6381200                               ";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";24.08.2011 00:00:00;30.08.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003709";10;"310003709-10";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";1.00;"3100037096310000 0001                          ";"63Waschtischplatte KH 1200mm";"63";"Vita";300;"Abstellflächen Kunstharz";07.09.2011 00:00:00;07.09.2011 00:00:00;12.00;12.00;175.77;0.76;;;
"310003709";11;"310003709-11";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";1.00;"3100037096320000 0001                          ";"Unterschrank VitaArt 450 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;20.00;20.00;363.44;0.76;;"9403.6000";"Holzmöbel"
"310003709";20;"310003709-20";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";1.00;"3100037096335101 0001                          ";"Seitenelement VitaArt 450mm";"63";"Vita";370;"Seitenschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;30.00;30.00;388.49;0.76;;"9403.6000";"Holzmöbel"
"310003709";30;"310003709-30";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";3.00;"SP00098070001                                  ";"Wandtablar 280  x 200mm";"991";"SPEZ Abstellflächen";300;"Abstellflächen Kunstharz";07.09.2011 00:00:00;07.09.2011 00:00:00;0.00;0.00;236.91;0.76;"970041691";;
"310003710";10;"310003710-10";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037106300300 0001                          ";"63Mineralgusswaschtisch 1200mm";"63";"Vita";306;"Mineralgusswaschtische";24.08.2011 00:00:00;24.08.2011 00:00:00;24.00;24.00;400.37;0.76;"970041461";"7324.9021";"Sanitärartikel"
"310003710";11;"310003710-11";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037106324500 0001                          ";"Unterschrank VitaArt 1200mm";"63";"Vita";310;"Unterschränke";24.08.2011 00:00:00;24.08.2011 00:00:00;43.00;43.00;837.26;0.76;"980170885";"9403.6000";"Holzmöbel"
"310003711";10;"310003711-10";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";1.00;"3100037116310000 0001                          ";"63Waschtischplatte KH 1700mm";"63";"Vita";300;"Abstellflächen Kunstharz";07.09.2011 00:00:00;07.09.2011 00:00:00;16.00;16.00;271.30;0.76;;;
"310003711";11;"310003711-11";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";2.00;"3100037116322200 0001                          ";"Unterschrank VitaArt 750 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;22.00;44.00;873.78;0.76;;"9403.6000";"Holzmöbel"
"310003711";12;"310003711-12";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";1.00;"3100037116352300 0001                          ";"Spiegelschrank VitaArt  1500mm";"63";"Vita";330;"Spiegelschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;46.00;46.00;761.69;0.76;;"9403.6000";"Holzmöbel"
"310003711";13;"310003711-13";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";1.00;"3100037116330101 0001                          ";"Seitenelement VitaArt 450mm";"63";"Vita";370;"Seitenschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;30.00;30.00;340.08;0.76;;"9403.6000";"Holzmöbel"
"310003712";10;"310003712-10";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";1.00;"3100037126310000 0002                          ";"63Waschtischplatte KH 1640mm";"63";"Vita";300;"Abstellflächen Kunstharz";24.08.2011 00:00:00;24.08.2011 00:00:00;16.00;16.00;370.57;0.76;"970041468";;
"310003712";11;"310003712-11";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";3.00;"3100037126388000 0002                          ";"Konsole";"90";"Neutrale Artikel";398;"Möbeleinzelteile";24.08.2011 00:00:00;24.08.2011 00:00:00;3.00;9.00;91.71;0.76;"980170934";;
"310003714";10;"310003714-10";"Link KG, Donaustrasse 11, DE-76437 Rastatt";"Link KG Rastatt";"PUM";1.00;"3100037146324500 0001                          ";"Unterschrank VitaArt 1200mm";"63";"Vita";310;"Unterschränke";24.08.2011 00:00:00;24.08.2011 00:00:00;43.00;43.00;634.74;0.76;"980171003";"9403.6000";"Holzmöbel"
"310003715";10;"310003715-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037156351400 0001                          ";"Spiegelschrank VitaArt  900 mm";"63";"Vita";330;"Spiegelschränke";24.08.2011 00:00:00;24.08.2011 00:00:00;30.00;30.00;623.28;0.76;"980171004";"9403.6000";"Holzmöbel"
"310003715";11;"310003715-11";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037156301100 0001                          ";"63 Glaswaschtisch 900 mm";"63";"Vita";306;"Mineralgusswaschtische";24.08.2011 00:00:00;24.08.2011 00:00:00;23.00;23.00;521.80;0.76;"970041474";"7324.9021";"Sanitärartikel"
"310003715";12;"310003715-12";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037156324300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";24.08.2011 00:00:00;24.08.2011 00:00:00;35.00;35.00;740.88;0.76;"980171005";"9403.6000";"Holzmöbel"
"310003716";10;"310003716-10";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";1.00;"3100037166322200 0001                          ";"Unterschrank VitaArt 750 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;22.00;22.00;524.35;0.76;;"9403.6000";"Holzmöbel"
"310003717";10;"310003717-10";"Pfeiffer&May Weingarten GmbH+Co.KG, Herknerstrasse 14, DE-88250 Weingarten";"Pfeiffer&May Weingarten GmbH+Co.KG";"PUM";1.00;"3100037176341800 0001                          ";"Spiegelschrank VitaArt  1200mm";"63";"Vita";330;"Spiegelschränke";31.08.2011 00:00:00;31.08.2011 00:00:00;31.00;31.00;517.13;0.76;;"9403.6000";"Holzmöbel"
"310003720";10;"310003720-10";"Pfeiffer&May Weingarten GmbH+Co.KG, Herknerstrasse 14, DE-88250 Weingarten";"Pfeiffer&May Weingarten GmbH+Co.KG";"PUM";1.00;"3100037206310000 0001                          ";"63Waschtischplatte KH 2400mm";"63";"Vita";300;"Abstellflächen Kunstharz";07.09.2011 00:00:00;07.09.2011 00:00:00;22.00;22.00;351.55;0.76;;;
"310003721";10;"310003721-10";"Pfeiffer&May Offenburg KG, Carl Zeiss Strasse 11, DE-77656 Offenburg";"Pfeiffer&May Offenburg KG";"PUM";1.00;"3100037216310000 0001                          ";"63Waschtischplatte KH 1030mm";"63";"Vita";300;"Abstellflächen Kunstharz";07.09.2011 00:00:00;07.09.2011 00:00:00;10.00;10.00;156.29;0.76;;;
"310003721";11;"310003721-11";"Pfeiffer&May Offenburg KG, Carl Zeiss Strasse 11, DE-77656 Offenburg";"Pfeiffer&May Offenburg KG";"PUM";2.00;"3100037216388000 0001                          ";"Konsole";"90";"Neutrale Artikel";398;"Möbeleinzelteile";07.09.2011 00:00:00;07.09.2011 00:00:00;3.00;6.00;61.14;0.76;;;
"310003721";12;"310003721-12";"Pfeiffer&May Offenburg KG, Carl Zeiss Strasse 11, DE-77656 Offenburg";"Pfeiffer&May Offenburg KG";"PUM";1.00;"3100037216324000 0001                          ";"Rollboy VitaArt 450mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;27.00;27.00;407.17;0.76;;"9403.6000";"Holzmöbel"
"310003722";10;"310003722-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"SP00098396310000 0001                          ";"63Waschtischplatte KH 1450mm";"63";"Vita";300;"Abstellflächen Kunstharz";14.09.2011 00:00:00;14.09.2011 00:00:00;14.00;14.00;238.29;0.76;;;
"310003722";11;"310003722-11";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";2.00;"SP00098396388000 0001                          ";"Konsole";"90";"Neutrale Artikel";398;"Möbeleinzelteile";14.09.2011 00:00:00;14.09.2011 00:00:00;3.00;6.00;61.14;0.76;;;
"310003722";12;"310003722-12";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"SP00098396351600 0001                          ";"Spiegelschrank VitaArt  1050mm";"63";"Vita";330;"Spiegelschränke";14.09.2011 00:00:00;14.09.2011 00:00:00;34.00;34.00;669.55;0.76;;"9403.6000";"Holzmöbel"
"310003724";10;"310003724-10";"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld";"Pfeiffer & May Leonberg GmbH";"PUM";1.00;"3100037246840600 0001                          ";"Spiegelschrank ayo   1200mm";"68";"Foga/Ayo";330;"Spiegelschränke";08.09.2011 00:00:00;08.09.2011 00:00:00;0.00;0.00;326.73;0.76;;"9403.6000";"Holzmöbel"
"310003724";20;"310003724-20";"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld";"Pfeiffer & May Leonberg GmbH";"PUM";1.00;"SP00098638927200 0001                          ";"Unterbau iCon / Modul X 1150mm";"89";"iCon / Modul X";310;"Unterschränke";08.09.2011 00:00:00;14.09.2011 00:00:00;0.00;0.00;262.24;0.76;;"9403.6000";"Holzmöbel"
"310003726";10;"310003726-10";"Schmidt Holzteam, Pfalzblickstrasse 4, DE-55422 Bacharach-Henschhausen";"Pfeiffer & May Leonberg GmbH";"PUM";1.00;"3100037266310000 0001                          ";"63Waschtischplatte KH 1600mm";"63";"Vita";300;"Abstellflächen Kunstharz";31.08.2011 00:00:00;31.08.2011 00:00:00;16.00;16.00;0.00;0.76;"970041565";;
"310003728";10;"310003728-10";"Berthold Mario, Töpfermarkt 9, DE-99189 Hassleben";"Pfeiffer & May Aalen Gmbh";"PUM";1.00;"3100037286324500 0001                          ";"Klappenfront US VitaArt 1200mm";"63";"Vita";310;"Unterschränke";31.08.2011 00:00:00;31.08.2011 00:00:00;43.00;43.00;46.70;0.76;;"9403.6000";"Holzmöbel"
"310003729";10;"310003729-10";"Schmidt Holzteam, Pfalzblickstrasse 4, DE-55422 Bacharach-Henschhausen";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037296324500 0003                          ";"Unterschrank VitaArt 1200mm";"63";"Vita";310;"Unterschränke";31.08.2011 00:00:00;31.08.2011 00:00:00;43.00;43.00;0.00;0.76;;"9403.6000";"Holzmöbel"
"310003730";10;"310003730-10";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";1.00;"3100037306310000 0001                          ";"63Waschtischplatte KH 1500mm";"63";"Vita";300;"Abstellflächen Kunstharz";07.09.2011 00:00:00;07.09.2011 00:00:00;14.00;14.00;263.24;0.76;;;
"310003730";11;"310003730-11";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";1.00;"3100037306320100 0001                          ";"Unterschrank VitaArt 600 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;21.00;21.00;349.43;0.76;;"9403.6000";"Holzmöbel"
"310003730";20;"310003730-20";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";2.00;"3100037306388000 0001                          ";"Konsole";"90";"Neutrale Artikel";398;"Möbeleinzelteile";07.09.2011 00:00:00;07.09.2011 00:00:00;3.00;6.00;61.14;0.76;;;
"310003731";10;"310003731-10";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";1.00;"3100037316310000 0001                          ";"63Waschtischplatte KH 1800mm";"63";"Vita";300;"Abstellflächen Kunstharz";07.09.2011 00:00:00;07.09.2011 00:00:00;18.00;18.00;282.77;0.76;;;
"310003731";11;"310003731-11";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";3.00;"3100037316388000 0001                          ";"Konsole";"90";"Neutrale Artikel";398;"Möbeleinzelteile";07.09.2011 00:00:00;07.09.2011 00:00:00;3.00;9.00;91.71;0.76;;;
"310003732";10;"310003732-10";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037326351800 0001                          ";"Spiegelschrank VitaArt  1200mm";"63";"Vita";330;"Spiegelschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;38.00;38.00;715.83;0.76;;"9403.6000";"Holzmöbel"
"310003732";20;"310003732-20";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"         6381100                               ";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";07.09.2011 00:00:00;13.09.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003732";30;"310003732-30";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"         6381200                               ";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";07.09.2011 00:00:00;13.09.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003736";10;"310003736-10";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"         6381200                               ";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";25.08.2011 00:00:00;31.08.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003737";10;"310003737-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"         6381100                               ";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";25.08.2011 00:00:00;31.08.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003738";10;"310003738-10";"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg";"PFEIFER & MAY Freiburg  KG";"ADE";1.00;"3100037386310000 0001                          ";"63Waschtischplatte KH 1200mm";"63";"Vita";300;"Abstellflächen Kunstharz";07.09.2011 00:00:00;07.09.2011 00:00:00;12.00;12.00;101.90;0.76;;;
"310003738";11;"310003738-11";"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg";"PFEIFER & MAY Freiburg  KG";"ADE";1.00;"3100037386322500 0001                          ";"Unterschrank VitaArt 1200mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;25.00;25.00;344.97;0.76;;"9403.6000";"Holzmöbel"
"310003739";10;"310003739-10";"Pfeiffer & May Heidelberg GmbH, Langlachweg 20, DE-68229 Mannheim";"Pfeiffer & May Heidelberg GmbH";"PUM";2.00;"3100037397422700 0001                          ";"Waschtischmöbel vita ghia 900";"74";"Vita ghia";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;32.00;64.00;925.57;0.76;;"9403.6000";"Holzmöbel"
"310003739";11;"310003739-11";"Pfeiffer & May Heidelberg GmbH, Langlachweg 20, DE-68229 Mannheim";"Pfeiffer & May Heidelberg GmbH";"PUM";1.00;"3100037397422400 0001                          ";"Waschtischmöbel vita ghia 600";"74";"Vita ghia";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;22.00;22.00;396.98;0.76;;"9403.6000";"Holzmöbel"
"310003740";10;"310003740-10";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037406341800 0001                          ";"Spiegelschrank VitaArt  1200mm";"63";"Vita";330;"Spiegelschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;31.00;31.00;517.13;0.76;;"9403.6000";"Holzmöbel"
"310003740";20;"310003740-20";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037406300300 0001                          ";"63Mineralgusswaschtisch 1200mm";"63";"Vita";306;"Mineralgusswaschtische";07.09.2011 00:00:00;07.09.2011 00:00:00;24.00;24.00;400.37;0.76;;"7324.9021";"Sanitärartikel"
"310003740";21;"310003740-21";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037406324500 0001                          ";"Unterschrank VitaArt 1200mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;43.00;43.00;634.74;0.76;;"9403.6000";"Holzmöbel"
"310003740";30;"310003740-30";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037406330101 0001                          ";"Seitenelement VitaArt 450mm";"63";"Vita";370;"Seitenschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;30.00;30.00;340.09;0.76;;"9403.6000";"Holzmöbel"
"310003741";10;"310003741-10";"Pfeiffer & May Heidelberg GmbH, Langlachweg 20, DE-68229 Mannheim";"Pfeiffer & May Heidelberg GmbH";"PUM";1.00;"3100037417422700 0001                          ";"Waschtischmöbel vita ghia 900";"74";"Vita ghia";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;32.00;32.00;420.33;0.76;;"9403.6000";"Holzmöbel"
"310003742";10;"310003742-10";"Pfeiffer&May Offenburg KG, Carl Zeiss Strasse 11, DE-77656 Offenburg";"Pfeiffer&May Offenburg KG";"PUM";1.00;"3100037426310000 0001                          ";"63Waschtischplatte KH 1000mm";"63";"Vita";300;"Abstellflächen Kunstharz";07.09.2011 00:00:00;07.09.2011 00:00:00;10.00;10.00;152.85;0.76;;;
"310003742";11;"310003742-11";"Pfeiffer&May Offenburg KG, Carl Zeiss Strasse 11, DE-77656 Offenburg";"Pfeiffer&May Offenburg KG";"PUM";2.00;"3100037426388000 0001                          ";"Konsole";"90";"Neutrale Artikel";398;"Möbeleinzelteile";07.09.2011 00:00:00;07.09.2011 00:00:00;3.00;6.00;61.14;0.76;;;
"310003744";10;"310003744-10";"Pfeiffer & May Wiesbaden GmbH, Robert Bosch Str. 6-10, DE-65462 Ginsheim- Gustavsburg";"Pfeiffer&May Darmstadt GmbH";"PUM";1.00;"3100037447422400 0001                          ";"Waschtischmöbel vita ghia 600";"74";"Vita ghia";310;"Unterschränke";28.09.2011 00:00:00;28.09.2011 00:00:00;22.00;22.00;396.98;0.76;;"9403.6000";"Holzmöbel"
"310003744";20;"310003744-20";"Pfeiffer & May Wiesbaden GmbH, Robert Bosch Str. 6-10, DE-65462 Ginsheim- Gustavsburg";"Pfeiffer&May Darmstadt GmbH";"PUM";1.00;"3100037446340402 0001                          ";"Spiegelschrank VitaArt  600 mm";"63";"Vita";330;"Spiegelschränke";28.09.2011 00:00:00;28.09.2011 00:00:00;19.00;19.00;378.72;0.76;;"9403.6000";"Holzmöbel"
"310003745";10;"310003745-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037456352100 0001                          ";"Spiegelschrank VitaArt  1350mm";"63";"Vita";330;"Spiegelschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;42.00;42.00;761.69;0.76;;"9403.6000";"Holzmöbel"
"310003746";10;"310003746-10";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"SP00098616310000 0001                          ";"63Waschtischplatte KH 1500mm";"63";"Vita";300;"Abstellflächen Kunstharz";21.09.2011 00:00:00;21.09.2011 00:00:00;14.00;14.00;248.38;0.76;;;
"310003746";11;"310003746-11";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";2.00;"SP00098616322100 0001                          ";"Unterschrank VitaArt 600 mm";"63";"Vita";310;"Unterschränke";21.09.2011 00:00:00;21.09.2011 00:00:00;21.00;42.00;781.22;0.76;;"9403.6000";"Holzmöbel"
"310003746";20;"310003746-20";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"SP00098610001                                  ";"Spez epl";"990";"SPEZ Möbel";310;"Unterschränke";21.09.2011 00:00:00;21.09.2011 00:00:00;0.00;0.00;19.11;0.76;;"9403.6000";"Holzmöbel"
"310003747";10;"310003747-10";"Link KG, Donaustrasse 11, DE-76437 Rastatt";"Link KG Rastatt";"PUM";1.00;"3100037476300100 0001                          ";"63Mineralgusswaschtisch 900 mm";"63";"Vita";306;"Mineralgusswaschtische";07.09.2011 00:00:00;07.09.2011 00:00:00;16.00;16.00;292.96;0.76;;"7324.9021";"Sanitärartikel"
"310003747";11;"310003747-11";"Link KG, Donaustrasse 11, DE-76437 Rastatt";"Link KG Rastatt";"PUM";1.00;"3100037476325300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;27.00;27.00;521.80;0.76;;"9403.6000";"Holzmöbel"
